id,area,Y,M,O,total
17165,14.585952145814822,138.0,506.0,207.0,851.0
17166,14.722431864335457,147.0,558.0,162.0,867.0
17167,29.038767191463208,462.0,1942.0,969.0,3373.0
17168,11.467344941179714,94.0,331.0,101.0,526.0
17169,30.162062263711345,652.0,2421.0,566.0,3639.0
17170,7.44983221287567,24.0,139.0,59.0,222.0
17171,8.031189202104505,33.0,168.0,57.0,258.0
17172,13.275918047351754,130.0,471.0,104.0,705.0
17173,8.093207028119323,37.0,179.0,46.0,262.0
17174,7.905694150420948,44.0,157.0,49.0,250.0
17175,14.491376746189438,154.0,522.0,164.0,840.0
17176,6.4031242374328485,16.0,104.0,44.0,164.0
17177,13.435028842544403,97.0,398.0,227.0,722.0
17178,23.48935929309269,351.0,1488.0,368.0,2207.0
17180,58.89397252690635,2392.0,9036.0,2446.0,13874.0
17181,38.18703968626005,919.0,3842.0,1072.0,5833.0
17182,10.0,68.0,263.0,69.0,400.0
17183,9.643650760992955,49.0,231.0,92.0,372.0
17184,20.062402647738878,234.0,967.0,409.0,1610.0
17185,27.85228895441091,459.0,1883.0,761.0,3103.0
